antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,segment,antecedents_str,consequents_str,rule
frozenset({'VietMode RP-12'}),frozenset({'VietMode RP-11'}),0.004015309435122852,0.004049482281379216,0.003964050165738304,0.9872340425531915,243.7926564323548,1.0,0.003947790241326519,78.01612388795851,0.9999131142856972,0.9666666666666666,0.9871821368434539,0.9830684980698448,Activewear,VietMode RP-12,VietMode RP-11,VietMode RP-12 → VietMode RP-11
frozenset({'VietMode RP-11'}),frozenset({'VietMode RP-12'}),0.004049482281379216,0.004015309435122852,0.003964050165738304,0.9789029535864979,243.7926564323548,1.0,0.003947790241326519,47.20967433277526,0.9999474230957398,0.9666666666666666,0.9788179009041427,0.9830684980698448,Activewear,VietMode RP-11,VietMode RP-12,VietMode RP-11 → VietMode RP-12
frozenset({'HanoiStreet RP-41'}),frozenset({'HanoiStreet RP-42'}),0.003964050165738304,0.004015309435122852,0.0038786180500973927,0.978448275862069,243.67942039618487,1.0,0.003862701162065603,46.21368964221027,0.9998597418009787,0.9458333333333333,0.9783613901477664,0.9722028613352898,Activewear,HanoiStreet RP-41,HanoiStreet RP-42,HanoiStreet RP-41 → HanoiStreet RP-42
frozenset({'HanoiStreet RP-42'}),frozenset({'HanoiStreet RP-41'}),0.004015309435122852,0.003964050165738304,0.0038786180500973927,0.9659574468085106,243.67942039618487,1.0,0.003862701162065603,29.258556026381395,0.999911200503444,0.9458333333333333,0.96582196335669,0.9722028613352898,Activewear,HanoiStreet RP-42,HanoiStreet RP-41,HanoiStreet RP-42 → HanoiStreet RP-41
frozenset({'HanoiStreet RP-84'}),frozenset({'HanoiStreet RP-83'}),0.004015309435122852,0.004134914397020128,0.003964050165738304,0.9872340425531915,238.7556180763144,1.0,0.003947447204946524,78.00943170556666,0.9998262285713947,0.946938775510204,0.9871810372395183,0.9729558642518024,Activewear,HanoiStreet RP-84,HanoiStreet RP-83,HanoiStreet RP-84 → HanoiStreet RP-83
frozenset({'HanoiStreet RP-83'}),frozenset({'HanoiStreet RP-84'}),0.004134914397020128,0.004015309435122852,0.003964050165738304,0.9586776859504132,238.7556180763144,1.0,0.003947447204946524,24.10282951167004,0.9999463092727879,0.946938775510204,0.9585110951593537,0.9729558642518024,Activewear,HanoiStreet RP-83,HanoiStreet RP-84,HanoiStreet RP-83 → HanoiStreet RP-84
frozenset({'HanoiStreet RP-58'}),frozenset({'HanoiStreet RP-57'}),0.004186173666404675,0.0042545193589174045,0.0041178279738919455,0.9836734693877551,231.20672076059338,1.0,0.004100017816988436,60.98941068926641,0.9998604557217105,0.952569169960474,0.9836037110590414,0.975772477665765,Activewear,HanoiStreet RP-58,HanoiStreet RP-57,HanoiStreet RP-58 → HanoiStreet RP-57
frozenset({'HanoiStreet RP-57'}),frozenset({'HanoiStreet RP-58'}),0.0042545193589174045,0.004186173666404675,0.0041178279738919455,0.967871485943775,231.20672076059336,1.0,0.004100017816988436,30.99470534463309,0.9999290838567018,0.952569169960474,0.967736425015792,0.975772477665765,Activewear,HanoiStreet RP-57,HanoiStreet RP-58,HanoiStreet RP-57 → HanoiStreet RP-58
frozenset({'VietMode RP-33'}),frozenset({'VietMode RP-34'}),0.004271605782045587,0.0042374329357892215,0.004169087243276493,0.9760000000000001,230.32812903225812,1.0,0.004150986600246945,41.490106961008934,0.9999296732676275,0.9606299212598426,0.9758978688355813,0.9799354838709678,Activewear,VietMode RP-33,VietMode RP-34,VietMode RP-33 → VietMode RP-34
frozenset({'VietMode RP-34'}),frozenset({'VietMode RP-33'}),0.0042374329357892215,0.004271605782045587,0.004169087243276493,0.9838709677419356,230.3281290322581,1.0,0.004150986600246945,61.735160441513656,0.9998953574135052,0.9606299212598426,0.9838017753116982,0.9799354838709678,Activewear,VietMode RP-34,VietMode RP-33,VietMode RP-34 → VietMode RP-33
frozenset({'HanoiStreet RP-75'}),frozenset({'HanoiStreet RP-76'}),0.004288692205173769,0.004288692205173769,0.004186173666404675,0.9760956175298805,227.59749845240552,1.0,0.004167780785573957,41.653923042750264,0.9998945184251308,0.9533073929961091,0.9759926574269204,0.9760956175298805,Activewear,HanoiStreet RP-75,HanoiStreet RP-76,HanoiStreet RP-75 → HanoiStreet RP-76
frozenset({'HanoiStreet RP-76'}),frozenset({'HanoiStreet RP-75'}),0.004288692205173769,0.004288692205173769,0.004186173666404675,0.9760956175298805,227.59749845240552,1.0,0.004167780785573957,41.653923042750264,0.9998945184251308,0.9533073929961091,0.9759926574269204,0.9760956175298805,Activewear,HanoiStreet RP-76,HanoiStreet RP-75,HanoiStreet RP-76 → HanoiStreet RP-75
frozenset({'VietMode RP-17'}),frozenset({'VietMode RP-18'}),0.004476642859583775,0.004476642859583775,0.004391210743942863,0.980916030534351,219.1186702406619,1.0,0.0043711704126506,52.165423914157266,0.9999125141379824,0.9625468164794004,0.9808302142498528,0.980916030534351,Activewear,VietMode RP-17,VietMode RP-18,VietMode RP-17 → VietMode RP-18
frozenset({'VietMode RP-18'}),frozenset({'VietMode RP-17'}),0.004476642859583775,0.004476642859583775,0.004391210743942863,0.980916030534351,219.1186702406619,1.0,0.0043711704126506,52.165423914157266,0.9999125141379824,0.9625468164794004,0.9808302142498528,0.980916030534351,Activewear,VietMode RP-18,VietMode RP-17,VietMode RP-18 → VietMode RP-17
frozenset({'MekongFit RP-42'}),frozenset({'MekongFit RP-41'}),0.004425383590199228,0.004510815705840139,0.004322865051430134,0.9768339768339769,216.55373230373232,1.0,0.0043029029616270965,42.97194978869799,0.9998067367538194,0.9370370370370372,0.9767290056672502,0.9675836550836552,Activewear,MekongFit RP-42,MekongFit RP-41,MekongFit RP-42 → MekongFit RP-41
frozenset({'MekongFit RP-41'}),frozenset({'MekongFit RP-42'}),0.004510815705840139,0.004425383590199228,0.004322865051430134,0.9583333333333334,216.55373230373232,1.0,0.0043029029616270965,23.893790793835237,0.9998925393984894,0.9370370370370372,0.9581481227224102,0.9675836550836552,Activewear,MekongFit RP-41,MekongFit RP-42,MekongFit RP-41 → MekongFit RP-42
frozenset({'VietMode RP-26'}),frozenset({'VietMode RP-25'}),0.004527902128968322,0.004596247821481051,0.004459556436455592,0.9849056603773585,214.28471627972223,1.0,0.004438745076159442,65.9454985818269,0.9998605824588663,0.9560439560439558,0.9848359627039718,0.9775829417128428,Activewear,VietMode RP-26,VietMode RP-25,VietMode RP-26 → VietMode RP-25
frozenset({'VietMode RP-25'}),frozenset({'VietMode RP-26'}),0.004596247821481051,0.004527902128968322,0.004459556436455592,0.970260223048327,214.28471627972223,1.0,0.004438745076159442,33.47274929091333,0.9999292341630364,0.9560439560439558,0.9701249517537699,0.9775829417128428,Activewear,VietMode RP-25,VietMode RP-26,VietMode RP-25 → VietMode RP-26
frozenset({'VietMotion RP-20'}),frozenset({'VietMotion RP-19'}),0.004544988552096504,0.004562074975224687,0.004408297167071046,0.9699248120300753,212.60606572611306,1.0,0.0043875625885348435,33.0983110070739,0.9998407300074246,0.9381818181818183,0.9697869779582929,0.968108473430768,Activewear,VietMotion RP-20,VietMotion RP-19,VietMotion RP-20 → VietMotion RP-19
frozenset({'VietMotion RP-19'}),frozenset({'VietMotion RP-20'}),0.004562074975224687,0.004544988552096504,0.004408297167071046,0.9662921348314607,212.60606572611306,1.0,0.0043875625885348435,29.53183200628783,0.9998578920035112,0.9381818181818183,0.9661382334903205,0.968108473430768,Activewear,VietMotion RP-19,VietMotion RP-20,VietMotion RP-19 → VietMotion RP-20
frozenset({'UrbanVN RP-37'}),frozenset({'UrbanVN RP-38'}),0.004903803437788333,0.004989235553429245,0.0048012848990192395,0.9790940766550523,196.24130113121095,1.0,0.0047768186685603975,47.594681566027774,0.9998070901724817,0.9429530201342283,0.9789892490695057,0.97071142188917,Activewear,UrbanVN RP-37,UrbanVN RP-38,UrbanVN RP-37 → UrbanVN RP-38
frozenset({'UrbanVN RP-38'}),frozenset({'UrbanVN RP-37'}),0.004989235553429245,0.004903803437788333,0.0048012848990192395,0.9623287671232877,196.24130113121095,1.0,0.0047768186685603975,26.415280854196943,0.9998929341030182,0.9429530201342283,0.962143124446806,0.97071142188917,Activewear,UrbanVN RP-38,UrbanVN RP-37,UrbanVN RP-38 → UrbanVN RP-37
frozenset({'MekongFit RP-05'}),frozenset({'MekongFit RP-06'}),0.005074667669070157,0.005091754092198339,0.00502340839968561,0.9898989898989901,194.41217544573254,1.0,0.004997569439815075,98.4959163448739,0.9999306047446026,0.976744186046512,0.9898472948208472,0.988238085553522,Activewear,MekongFit RP-05,MekongFit RP-06,MekongFit RP-05 → MekongFit RP-06
frozenset({'MekongFit RP-06'}),frozenset({'MekongFit RP-05'}),0.005091754092198339,0.005074667669070157,0.00502340839968561,0.9865771812080538,194.41217544573252,1.0,0.004997569439815075,74.121937258655,0.9999477774210598,0.976744186046512,0.9865087174325947,0.988238085553522,Activewear,MekongFit RP-06,MekongFit RP-05,MekongFit RP-06 → MekongFit RP-05
frozenset({'VietMotion RP-48'}),frozenset({'VietMotion RP-47'}),0.005040494822813792,0.0050575812459419745,0.004869630591531969,0.9661016949152543,191.0204993128722,1.0,0.004844137879445838,29.350801353244787,0.9998044690128578,0.9313725490196081,0.9659293799864361,0.9644697663765461,Activewear,VietMotion RP-48,VietMotion RP-47,VietMotion RP-48 → VietMotion RP-47
frozenset({'VietMotion RP-47'}),frozenset({'VietMotion RP-48'}),0.0050575812459419745,0.005040494822813792,0.004869630591531969,0.9628378378378379,191.0204993128722,1.0,0.004844137879445838,26.773455775677085,0.9998216389333286,0.9313725490196081,0.9626495732049476,0.9644697663765461,Activewear,VietMotion RP-47,VietMotion RP-48,VietMotion RP-47 → VietMotion RP-48
frozenset({'MekongFit RP-40'}),frozenset({'MekongFit RP-39'}),0.0053309640159928924,0.0053309640159928924,0.005160099784711068,0.9679487179487178,181.57104700854697,1.0,0.005131680607371257,31.033673922700917,0.9998225319368568,0.9378881987577637,0.9677769379645216,0.9679487179487178,Activewear,MekongFit RP-40,MekongFit RP-39,MekongFit RP-40 → MekongFit RP-39
frozenset({'MekongFit RP-39'}),frozenset({'MekongFit RP-40'}),0.0053309640159928924,0.0053309640159928924,0.005160099784711068,0.9679487179487178,181.57104700854697,1.0,0.005131680607371257,31.033673922700917,0.9998225319368568,0.9378881987577637,0.9677769379645216,0.9679487179487178,Activewear,MekongFit RP-39,MekongFit RP-40,MekongFit RP-39 → MekongFit RP-40
frozenset({'HanoiStreet RP-18'}),frozenset({'HanoiStreet RP-17'}),0.005399309708505621,0.005416396131633804,0.005296791169736527,0.9810126582278481,181.11907519067205,1.0,0.005267546369517885,52.381403137067316,0.9998774182465047,0.9597523219814241,0.9809092551915174,0.9794653196502017,Activewear,HanoiStreet RP-18,HanoiStreet RP-17,HanoiStreet RP-18 → HanoiStreet RP-17
frozenset({'HanoiStreet RP-17'}),frozenset({'HanoiStreet RP-18'}),0.005416396131633804,0.005399309708505621,0.005296791169736527,0.9779179810725551,181.11907519067205,1.0,0.005267546369517885,45.041202688914645,0.999894595614579,0.9597523219814241,0.9777981061716605,0.9794653196502017,Activewear,HanoiStreet RP-17,HanoiStreet RP-18,HanoiStreet RP-17 → HanoiStreet RP-18
frozenset({'MekongFit RP-04'}),frozenset({'MekongFit RP-03'}),0.005672692478556539,0.005809383863581998,0.005621433209171992,0.9909638554216867,170.5798547129695,1.0,0.005588478361024002,110.02376151909691,0.999809253463392,0.9591836734693876,0.9909110542468916,0.9793054571226081,Activewear,MekongFit RP-04,MekongFit RP-03,MekongFit RP-04 → MekongFit RP-03
frozenset({'MekongFit RP-03'}),frozenset({'MekongFit RP-04'}),0.005809383863581998,0.005672692478556539,0.005621433209171992,0.9676470588235293,170.5798547129695,1.0,0.005588478361024002,30.73375314157179,0.999946717355526,0.9591836734693876,0.9674624834983998,0.9793054571226081,Activewear,MekongFit RP-03,MekongFit RP-04,MekongFit RP-03 → MekongFit RP-04
frozenset({'HanoiStreet RP-03'}),frozenset({'HanoiStreet RP-04'}),0.006082766633632915,0.006151112326145645,0.0059973345179920035,0.9859550561797753,160.28890449438202,1.0,0.005959918737174797,70.76204080237854,0.9998430770993948,0.9616438356164385,0.9858681294566848,0.9804775280898876,Activewear,HanoiStreet RP-03,HanoiStreet RP-04,HanoiStreet RP-03 → HanoiStreet RP-04
frozenset({'HanoiStreet RP-04'}),frozenset({'HanoiStreet RP-03'}),0.006151112326145645,0.006082766633632915,0.0059973345179920035,0.975,160.28890449438202,1.0,0.005959918737174797,39.756689334654645,0.9999118350045008,0.9616438356164385,0.97484700017191,0.9804775280898876,Activewear,HanoiStreet RP-04,HanoiStreet RP-03,HanoiStreet RP-04 → HanoiStreet RP-03
frozenset({'MekongFit RP-11'}),frozenset({'MekongFit RP-12'}),0.0064244950961965626,0.006356149403683833,0.006270717288042921,0.976063829787234,153.56212823152597,1.0,0.006229882237368262,41.512231980468336,0.9999119068649388,0.9632545931758532,0.9759107146907807,0.9813114847860902,Activewear,MekongFit RP-11,MekongFit RP-12,MekongFit RP-11 → MekongFit RP-12
frozenset({'MekongFit RP-12'}),frozenset({'MekongFit RP-11'}),0.006356149403683833,0.0064244950961965626,0.006270717288042921,0.9865591397849462,153.56212823152595,1.0,0.006229882237368262,73.92201756484305,0.9998431300374211,0.9632545931758532,0.9864722306973992,0.9813114847860902,Activewear,MekongFit RP-12,MekongFit RP-11,MekongFit RP-12 → MekongFit RP-11
frozenset({'VietMode RP-84'}),frozenset({'VietMode RP-83'}),0.006492840788709291,0.006492840788709291,0.006321976557427468,0.9736842105263158,149.96274238227147,1.0,0.006279819575919941,37.75327205002909,0.999823370992497,0.9487179487179488,0.9735122296505893,0.9736842105263158,Activewear,VietMode RP-84,VietMode RP-83,VietMode RP-84 → VietMode RP-83
frozenset({'VietMode RP-83'}),frozenset({'VietMode RP-84'}),0.006492840788709291,0.006492840788709291,0.006321976557427468,0.9736842105263158,149.96274238227147,1.0,0.006279819575919941,37.75327205002909,0.999823370992497,0.9487179487179488,0.9735122296505893,0.9736842105263158,Activewear,VietMode RP-83,VietMode RP-84,VietMode RP-83 → VietMode RP-84
frozenset({'MekongFit RP-23'}),frozenset({'MekongFit RP-24'}),0.006954174213170215,0.006971260636298398,0.006937087790042032,0.9975429975429976,143.0936310642193,1.0,0.006888608429091798,404.16269692103236,0.9999655030866262,0.9926650366748165,0.9975257488936556,0.9963205183793419,Activewear,MekongFit RP-23,MekongFit RP-24,MekongFit RP-23 → MekongFit RP-24
frozenset({'MekongFit RP-24'}),frozenset({'MekongFit RP-23'}),0.006971260636298398,0.006954174213170215,0.006937087790042032,0.9950980392156862,143.0936310642193,1.0,0.006888608429091798,202.5813484605094,0.9999827088663,0.9926650366748165,0.9950637114048289,0.9963205183793419,Activewear,MekongFit RP-24,MekongFit RP-23,MekongFit RP-24 → MekongFit RP-23
frozenset({'UrbanVN RP-18'}),frozenset({'UrbanVN RP-17'}),0.006954174213170215,0.007005433482554762,0.006766223558760209,0.972972972972973,138.8883322346737,1.0,0.006717506553883748,36.74079896114554,0.9997524236671503,0.9406175771971497,0.9727823011944425,0.9694133157547792,Activewear,UrbanVN RP-18,UrbanVN RP-17,UrbanVN RP-18 → UrbanVN RP-17
frozenset({'UrbanVN RP-17'}),frozenset({'UrbanVN RP-18'}),0.007005433482554762,0.006954174213170215,0.006766223558760209,0.9658536585365853,138.8883322346737,1.0,0.006717506553883748,29.082056326614275,0.9998040317831769,0.9406175771971497,0.9656145360297355,0.9694133157547792,Activewear,UrbanVN RP-17,UrbanVN RP-18,UrbanVN RP-17 → UrbanVN RP-18
frozenset({'VietMotion RP-01'}),frozenset({'VietMotion RP-02'}),0.0073471619451184085,0.007432594060759321,0.007176297713836585,0.9767441860465117,131.41363271852447,1.0,0.007121689241599861,42.680398455387476,0.9997356592044695,0.943820224719101,0.9765700406699513,0.971130713712911,Activewear,VietMotion RP-01,VietMotion RP-02,VietMotion RP-01 → VietMotion RP-02
frozenset({'VietMotion RP-02'}),frozenset({'VietMotion RP-01'}),0.007432594060759321,0.0073471619451184085,0.007176297713836585,0.9655172413793103,131.41363271852447,1.0,0.007121689241599861,28.78693230359151,0.9998217083049501,0.943820224719101,0.9652620157836256,0.971130713712911,Activewear,VietMotion RP-02,VietMotion RP-01,VietMotion RP-02 → VietMotion RP-01
frozenset({'VietMode RP-09'}),frozenset({'VietMode RP-10'}),0.009807606875576667,0.009875952568089395,0.00968800191367939,0.9878048780487806,100.02122541986668,1.0,0.009591142453369728,81.19017188941734,0.9998078443803642,0.9692307692307695,0.9876832382943834,0.9843868680901343,Activewear,VietMode RP-09,VietMode RP-10,VietMode RP-09 → VietMode RP-10
frozenset({'VietMode RP-10'}),frozenset({'VietMode RP-09'}),0.009875952568089395,0.009807606875576667,0.00968800191367939,0.980968858131488,100.02122541986667,1.0,0.009591142453369728,52.03010938417466,0.9998768585202399,0.9692307692307695,0.9807803594527104,0.9843868680901343,Activewear,VietMode RP-10,VietMode RP-09,VietMode RP-10 → VietMode RP-09
frozenset({'UrbanVN RP-10'}),frozenset({'UrbanVN RP-09'}),0.010029730376243037,0.010149335338140313,0.009773434029320302,0.9744463373083475,96.01085241971103,1.0,0.00967163893238068,38.73615601043408,0.9996103328832577,0.9392446633825945,0.9741843253695427,0.9687046501356553,Activewear,UrbanVN RP-10,UrbanVN RP-09,UrbanVN RP-10 → UrbanVN RP-09
frozenset({'UrbanVN RP-09'}),frozenset({'UrbanVN RP-10'}),0.010149335338140313,0.010029730376243037,0.009773434029320302,0.962962962962963,96.01085241971103,1.0,0.00967163893238068,26.72919727984148,0.9997311171187441,0.9392446633825945,0.9625877279616558,0.9687046501356553,Activewear,UrbanVN RP-09,UrbanVN RP-10,UrbanVN RP-09 → UrbanVN RP-10
frozenset({'UrbanVN RP-39'}),frozenset({'UrbanVN RP-40'}),0.010405631685063048,0.01049106380070396,0.010149335338140313,0.9753694581280788,92.97145424495757,1.0,0.01004016919224569,40.17406280969147,0.9996459580001544,0.944356120826709,0.9751083179030934,0.9713980841128993,Activewear,UrbanVN RP-39,UrbanVN RP-40,UrbanVN RP-39 → UrbanVN RP-40
frozenset({'UrbanVN RP-40'}),frozenset({'UrbanVN RP-39'}),0.01049106380070396,0.010405631685063048,0.010149335338140313,0.9674267100977199,92.97145424495757,1.0,0.01004016919224569,30.38054710726855,0.9997322653248886,0.944356120826709,0.967084200410573,0.9713980841128993,Activewear,UrbanVN RP-40,UrbanVN RP-39,UrbanVN RP-40 → UrbanVN RP-39
frozenset({'MekongFit RP-07'}),frozenset({'MekongFit RP-08'}),0.010901137955780337,0.010952397225164884,0.010730273724498514,0.9843260188087775,89.87311166427848,1.0,0.010610880131400486,63.1012370570346,0.9997718524328112,0.9646697388632872,0.98415245014775,0.9820226037881641,Activewear,MekongFit RP-07,MekongFit RP-08,MekongFit RP-07 → MekongFit RP-08
