customer_id,Recency,Frequency,Monetary,R_Rank,F_Rank,M_Rank,R_Score,F_Score,M_Score,Segment
1095,1340,1,10347.45,2313.0,1.0,6991.0,Low,Low,Low,Lost
1096,575,1,3535.84,22187.0,1.0,1553.0,Low,Low,Low,Lost
1099,279,2,76319.75,32398.0,22924.0,34231.0,High,Low,High,Key Potential Customer
1100,227,3,86869.7,36369.0,34108.0,36619.0,High,High,High,Key Valuable Customer
1101,172,3,81053.03,40483.0,34108.0,35379.0,High,High,High,Key Valuable Customer
1102,499,4,106558.57999999999,25409.0,40491.0,40117.0,High,High,High,Key Valuable Customer
1103,249,3,126019.59,34844.0,34108.0,42596.0,High,High,High,Key Valuable Customer
1104,260,2,39310.74,34075.0,22924.0,22541.0,High,Low,Low,General Potential Customer
1105,594,3,18409.670000000002,21125.0,34108.0,12244.0,Low,High,Low,General Loyal Customer
1109,372,1,8610.09,28926.0,1.0,5591.0,High,Low,Low,General Potential Customer
1110,996,1,20237.31,9668.0,1.0,13242.0,Low,Low,Low,Lost
1113,228,2,32856.68,36269.0,22924.0,19713.0,High,Low,Low,General Potential Customer
1132,222,2,115971.91,36721.0,22924.0,41424.0,High,Low,High,Key Potential Customer
1133,926,1,12114.48,12098.0,1.0,8319.0,Low,Low,Low,Lost
1141,964,1,6776.16,10794.0,1.0,4218.0,Low,Low,Low,Lost
1142,1350,1,25917.65,1968.0,1.0,16366.0,Low,Low,Low,Lost
1143,1375,1,6211.0,1295.0,1.0,3766.0,Low,Low,Low,Lost
1144,973,1,30444.32,10599.0,1.0,18554.0,Low,Low,Low,Lost
1145,1308,1,2056.08,3257.0,1.0,617.0,Low,Low,Low,Lost
1153,193,1,14492.96,39007.0,1.0,9920.0,High,Low,Low,General Potential Customer
1157,382,1,4569.41,28599.0,1.0,2392.0,High,Low,Low,General Potential Customer
1158,900,1,3468.92,12898.0,1.0,1509.0,Low,Low,Low,Lost
1159,205,1,26475.5,38148.0,1.0,16632.0,High,Low,Low,General Potential Customer
1162,581,1,75877.56,21769.0,1.0,34109.0,Low,Low,High,Key At Risk Customer
1167,673,1,70417.74,17682.0,1.0,32781.0,Low,Low,High,Key At Risk Customer
1192,1177,1,6123.45,6414.0,1.0,3692.0,Low,Low,Low,Lost
1207,203,1,15025.32,38271.0,1.0,10222.0,High,Low,Low,General Potential Customer
1220,960,1,4725.06,10926.0,1.0,2517.0,Low,Low,Low,Lost
1228,278,1,38064.44,32474.0,1.0,22013.0,High,Low,Low,General Potential Customer
1231,158,4,66260.12,41366.0,40491.0,31688.0,High,High,High,Key Valuable Customer
1232,160,7,97516.99,41266.0,47928.0,38649.0,High,High,High,Key Valuable Customer
1233,281,3,23953.75,32244.0,34108.0,15242.0,High,High,Low,General Valuable Customer
1235,450,3,34374.33,27051.0,34108.0,20389.0,High,High,Low,General Valuable Customer
1238,443,1,23931.32,27219.0,1.0,15232.0,High,Low,Low,General Potential Customer
1241,209,2,112942.48,37926.0,22924.0,41007.0,High,Low,High,Key Potential Customer
1242,613,1,40810.0,20216.0,1.0,23191.0,Low,Low,Low,Lost
1245,860,2,73999.45,14050.0,22924.0,33643.0,Low,Low,High,Key At Risk Customer
1247,614,1,41265.35,20160.0,1.0,23369.0,Low,Low,Low,Lost
1258,233,1,18600.72,35919.0,1.0,12353.0,High,Low,Low,General Potential Customer
1261,287,4,87538.79,31816.0,40491.0,36758.0,High,High,High,Key Valuable Customer
1262,401,2,19935.82,28158.0,22924.0,13078.0,High,Low,Low,General Potential Customer
1263,212,2,43643.12,37738.0,22924.0,24275.0,High,Low,Low,General Potential Customer
1265,837,1,26559.79,14747.0,1.0,16682.0,Low,Low,Low,Lost
1276,700,1,2256.65,17169.0,1.0,735.0,Low,Low,Low,Lost
1277,855,1,16916.75,14217.0,1.0,11359.0,Low,Low,Low,Lost
1278,810,3,42756.46,15302.0,34108.0,23930.0,Low,High,Low,General Loyal Customer
1280,1262,1,53437.62,4509.0,1.0,27807.0,Low,Low,High,Key At Risk Customer
1281,418,1,12536.24,27817.0,1.0,8616.0,High,Low,Low,General Potential Customer
1282,1294,1,4531.92,3599.0,1.0,2348.0,Low,Low,Low,Lost
1283,52,3,146807.79,47417.0,34108.0,44515.0,High,High,High,Key Valuable Customer
1284,1098,1,7240.1,7619.0,1.0,4551.0,Low,Low,Low,Lost
1305,438,2,55642.25,27327.0,22924.0,28473.0,High,Low,High,Key Potential Customer
1326,85,1,18086.48,45887.0,1.0,12069.0,High,Low,Low,General Potential Customer
1330,1406,1,14818.29,684.0,1.0,10102.0,Low,Low,Low,Lost
1336,675,2,20270.82,17594.0,22924.0,13259.0,Low,Low,Low,Lost
1340,672,1,3190.5,17724.0,1.0,1286.0,Low,Low,Low,Lost
1361,396,1,6702.24,28304.0,1.0,4163.0,High,Low,Low,General Potential Customer
1364,620,2,42994.23,19896.0,22924.0,24012.0,Low,Low,Low,Lost
1369,1342,1,3125.16,2223.0,1.0,1243.0,Low,Low,Low,Lost
1376,371,1,5519.76,28947.0,1.0,3150.0,High,Low,Low,General Potential Customer
1377,892,1,41876.24,13126.0,1.0,23598.0,Low,Low,Low,Lost
1380,129,2,64074.189999999995,43152.0,22924.0,31086.0,High,Low,High,Key Potential Customer
1388,909,1,28932.36,12685.0,1.0,17825.0,Low,Low,Low,Lost
1391,599,1,9073.57,20868.0,1.0,6028.0,Low,Low,Low,Lost
1394,487,1,10366.24,25960.0,1.0,7007.0,High,Low,Low,General Potential Customer
1396,227,9,244796.87,36369.0,49335.0,48716.0,High,High,High,Key Valuable Customer
1397,221,5,216910.28999999998,36788.0,44141.0,48049.0,High,High,High,Key Valuable Customer
1398,227,3,107056.9,36369.0,34108.0,40190.0,High,High,High,Key Valuable Customer
1399,179,7,129719.33,40150.0,47928.0,42971.0,High,High,High,Key Valuable Customer
1400,280,5,109378.29,32309.0,44141.0,40515.0,High,High,High,Key Valuable Customer
1401,212,2,21202.05,37738.0,22924.0,13760.0,High,Low,Low,General Potential Customer
1402,1016,1,30031.98,8800.0,1.0,18355.0,Low,Low,Low,Lost
1406,982,1,67276.86,10147.0,1.0,31970.0,Low,Low,High,Key At Risk Customer
1410,1340,1,26390.26,2313.0,1.0,16596.0,Low,Low,Low,Lost
1411,1100,3,72578.26,7538.0,34108.0,33324.0,Low,High,High,Key Loyal Customer
1413,1058,2,49554.5,8064.0,22924.0,26437.0,Low,Low,High,Key At Risk Customer
1414,201,2,85168.15,38418.0,22924.0,36257.0,High,Low,High,Key Potential Customer
1415,9,4,100312.99,49491.0,40491.0,39120.0,High,High,High,Key Valuable Customer
1417,264,1,11225.35,33741.0,1.0,7646.0,High,Low,Low,General Potential Customer
1421,425,5,205207.75,27686.0,44141.0,47689.0,High,High,High,Key Valuable Customer
1424,291,2,111958.19,31562.0,22924.0,40871.0,High,Low,High,Key Potential Customer
1426,221,6,199606.44,36788.0,46492.0,47478.0,High,High,High,Key Valuable Customer
1427,653,4,67680.47,18293.0,40491.0,32072.0,Low,High,High,Key Loyal Customer
1429,493,2,37144.11,25628.0,22924.0,21611.0,High,Low,Low,General Potential Customer
1430,1262,3,91182.02,4509.0,34108.0,37513.0,Low,High,High,Key Loyal Customer
1432,477,4,89333.43000000001,26275.0,40491.0,37127.0,High,High,High,Key Valuable Customer
1433,542,6,104923.76,23704.0,46492.0,39876.0,Low,High,High,Key Loyal Customer
1434,618,3,65178.44,20000.0,34108.0,31410.0,Low,High,High,Key Loyal Customer
1435,250,3,71268.57,34750.0,34108.0,32993.0,High,High,High,Key Valuable Customer
1436,852,1,25876.93,14400.0,1.0,16346.0,Low,Low,Low,Lost
1437,166,2,90770.28,40887.0,22924.0,37427.0,High,Low,High,Key Potential Customer
1441,1013,1,49204.06,8895.0,1.0,26307.0,Low,Low,High,Key At Risk Customer
1449,76,2,60926.369999999995,46260.0,22924.0,30177.0,High,Low,High,Key Potential Customer
1458,1257,1,73042.55,4623.0,1.0,33425.0,Low,Low,High,Key At Risk Customer
1459,285,1,17043.07,31921.0,1.0,11437.0,High,Low,Low,General Potential Customer
1466,253,3,47361.88,34555.0,34108.0,25624.0,High,High,High,Key Valuable Customer
1468,300,2,28599.47,31133.0,22924.0,17697.0,High,Low,Low,General Potential Customer
1470,913,1,11714.19,12567.0,1.0,8025.0,Low,Low,Low,Lost
1472,855,2,38586.35,14217.0,22924.0,22248.0,Low,Low,Low,Lost
1473,1118,2,1570.0700000000002,7237.0,22924.0,374.0,Low,Low,Low,Lost
1475,1207,1,992.62,5863.0,1.0,125.0,Low,Low,Low,Lost
1477,532,1,5096.82,24083.0,1.0,2840.0,Low,Low,Low,Lost
1478,521,2,47269.67999999999,24475.0,22924.0,25599.0,Low,Low,High,Key At Risk Customer
1479,255,2,36824.68,34438.0,22924.0,21481.0,High,Low,Low,General Potential Customer
1481,539,2,116239.36,23817.0,22924.0,41459.0,Low,Low,High,Key At Risk Customer
1482,791,2,27862.550000000003,15675.0,22924.0,17331.0,Low,Low,Low,Lost
1483,854,1,15249.84,14271.0,1.0,10366.0,Low,Low,Low,Lost
1484,589,3,38105.9,21382.0,34108.0,22033.0,Low,High,Low,General Loyal Customer
1485,71,3,78674.04000000001,46501.0,34108.0,34797.0,High,High,High,Key Valuable Customer
1487,1346,1,23212.63,2090.0,1.0,14863.0,Low,Low,Low,Lost
1488,854,1,38646.72,14271.0,1.0,22274.0,Low,Low,Low,Lost
1489,916,1,23295.46,12402.0,1.0,14897.0,Low,Low,Low,Lost
1490,1300,1,10219.48,3440.0,1.0,6877.0,Low,Low,Low,Lost
1497,986,1,10830.57,9993.0,1.0,7336.0,Low,Low,Low,Lost
1516,526,2,128136.20999999999,24314.0,22924.0,42830.0,Low,Low,High,Key At Risk Customer
1519,616,1,17952.54,20071.0,1.0,11997.0,Low,Low,Low,Lost
1531,125,4,105591.52,43461.0,40491.0,39975.0,High,High,High,Key Valuable Customer
1533,1365,2,72202.98999999999,1643.0,22924.0,33231.0,Low,Low,High,Key At Risk Customer
1534,243,1,16499.05,35364.0,1.0,11112.0,High,Low,Low,General Potential Customer
1542,227,4,211456.97,36369.0,40491.0,47890.0,High,High,High,Key Valuable Customer
1543,261,2,121917.7,33999.0,22924.0,42154.0,High,Low,High,Key Potential Customer
1544,1309,1,25720.74,3208.0,1.0,16243.0,Low,Low,Low,Lost
1545,217,1,14490.24,37101.0,1.0,9918.0,High,Low,Low,General Potential Customer
1552,62,3,50088.32,47023.0,34108.0,26640.0,High,High,High,Key Valuable Customer
1553,283,5,175415.76,32089.0,44141.0,46426.0,High,High,High,Key Valuable Customer
1554,295,5,92850.67,31356.0,44141.0,37834.0,High,High,High,Key Valuable Customer
1555,374,6,171962.84999999998,28860.0,46492.0,46222.0,High,High,High,Key Valuable Customer
1557,199,1,18764.06,38582.0,1.0,12444.0,High,Low,Low,General Potential Customer
1564,125,1,19724.22,43461.0,1.0,12955.0,High,Low,Low,General Potential Customer
1578,674,2,37420.82,17643.0,22924.0,21721.0,Low,Low,Low,Lost
1587,1340,1,51222.1,2313.0,1.0,27049.0,Low,Low,High,Key At Risk Customer
1588,258,1,16004.4,34219.0,1.0,10829.0,High,Low,Low,General Potential Customer
1589,959,1,1902.33,10958.0,1.0,523.0,Low,Low,Low,Lost
1599,927,1,40318.04,12064.0,1.0,23000.0,Low,Low,Low,Lost
1607,328,6,309965.97,30086.0,46492.0,49570.0,High,High,High,Key Valuable Customer
1609,366,1,34012.83,29187.0,1.0,20231.0,High,Low,Low,General Potential Customer
1611,271,1,28843.15,33389.0,1.0,17782.0,High,Low,Low,General Potential Customer
1612,1300,1,38061.6,3440.0,1.0,22009.0,Low,Low,Low,Lost
1617,211,2,41348.520000000004,37843.0,22924.0,23408.0,High,Low,Low,General Potential Customer
1619,1297,1,25987.8,3520.0,1.0,16400.0,Low,Low,Low,Lost
1621,1308,1,58594.72,3257.0,1.0,29459.0,Low,Low,High,Key At Risk Customer
1626,118,1,6690.35,44060.0,1.0,4156.0,High,Low,Low,General Potential Customer
1627,520,1,27869.58,24530.0,1.0,17333.0,Low,Low,Low,Lost
1628,949,1,58793.7,11298.0,1.0,29515.0,Low,Low,High,Key At Risk Customer
1629,125,1,44097.0,43461.0,1.0,24431.0,High,Low,Low,General Potential Customer
1630,1190,1,43338.96,6204.0,1.0,24154.0,Low,Low,Low,Lost
1631,70,3,84771.97,46543.0,34108.0,36170.0,High,High,High,Key Valuable Customer
1633,878,2,45189.18,13603.0,22924.0,24841.0,Low,Low,Low,Lost
1641,1145,1,42454.96,6857.0,1.0,23818.0,Low,Low,Low,Lost
1643,1103,2,28382.620000000003,7484.0,22924.0,17607.0,Low,Low,Low,Lost
1644,1171,1,23136.07,6474.0,1.0,14824.0,Low,Low,Low,Lost
1645,484,3,88721.94,26109.0,34108.0,37006.0,High,High,High,Key Valuable Customer
1647,200,1,43605.24,38497.0,1.0,24255.0,High,Low,Low,General Potential Customer
1649,593,2,103896.95999999999,21180.0,22924.0,39714.0,Low,Low,High,Key At Risk Customer
1650,288,3,51653.4,31748.0,34108.0,27212.0,High,High,High,Key Valuable Customer
1656,174,7,105277.22,40372.0,47928.0,39924.0,High,High,High,Key Valuable Customer
1657,47,9,255486.03999999998,47626.0,49335.0,48928.0,High,High,High,Key Valuable Customer
1658,944,3,91653.85,11570.0,34108.0,37608.0,Low,High,High,Key Loyal Customer
1660,125,8,267158.3,43461.0,48833.0,49109.0,High,High,High,Key Valuable Customer
1662,756,1,7258.16,16180.0,1.0,4568.0,Low,Low,Low,Lost
1663,404,3,62844.07,28091.0,34108.0,30734.0,High,High,High,Key Valuable Customer
1665,819,2,65690.29000000001,15182.0,22924.0,31546.0,Low,Low,High,Key At Risk Customer
1667,249,3,80887.17,34844.0,34108.0,35346.0,High,High,High,Key Valuable Customer
1668,280,3,69215.84,32309.0,34108.0,32495.0,High,High,High,Key Valuable Customer
1669,879,2,17150.56,13584.0,22924.0,11501.0,Low,Low,Low,Lost
1677,258,1,50514.72,34219.0,1.0,26802.0,High,Low,High,Key Potential Customer
1701,71,5,204866.56,46501.0,44141.0,47674.0,High,High,High,Key Valuable Customer
1702,1118,3,64769.939999999995,7237.0,34108.0,31267.0,Low,High,High,Key Loyal Customer
1703,573,3,84997.44,22256.0,34108.0,36222.0,Low,High,High,Key Loyal Customer
1704,162,1,19373.12,41137.0,1.0,12762.0,High,Low,Low,General Potential Customer
1705,1026,1,8598.8,8532.0,1.0,5579.0,Low,Low,Low,Lost
1708,1023,1,13158.38,8602.0,1.0,9076.0,Low,Low,Low,Lost
1711,235,1,37858.86,35785.0,1.0,21911.0,High,Low,Low,General Potential Customer
1727,954,2,15511.26,11121.0,22924.0,10529.0,Low,Low,Low,Lost
1730,1221,2,27964.67,5550.0,22924.0,17385.0,Low,Low,Low,Lost
1736,68,5,88777.31,46651.0,44141.0,37021.0,High,High,High,Key Valuable Customer
1738,277,8,191010.71,32572.0,48833.0,47152.0,High,High,High,Key Valuable Customer
1739,537,3,73002.1,23881.0,34108.0,33415.0,Low,High,High,Key Loyal Customer
1740,461,2,39738.82,26719.0,22924.0,22742.0,High,Low,Low,General Potential Customer
1741,585,4,74663.03,21532.0,40491.0,33806.0,Low,High,High,Key Loyal Customer
1742,1002,1,19019.04,9485.0,1.0,12581.0,Low,Low,Low,Lost
1743,270,3,92467.63999999998,33431.0,34108.0,37769.0,High,High,High,Key Valuable Customer
1748,231,1,36808.05,36044.0,1.0,21475.0,High,Low,Low,General Potential Customer
1751,791,2,79985.32999999999,15675.0,22924.0,35121.0,Low,Low,High,Key At Risk Customer
1752,249,3,88579.9,34844.0,34108.0,36964.0,High,High,High,Key Valuable Customer
1753,251,4,85040.51,34675.0,40491.0,36233.0,High,High,High,Key Valuable Customer
1754,615,2,184647.39,20116.0,22924.0,46867.0,Low,Low,High,Key At Risk Customer
1755,981,3,48360.84,10175.0,34108.0,26017.0,Low,High,High,Key Loyal Customer
1757,326,7,286476.59,30143.0,47928.0,49373.0,High,High,High,Key Valuable Customer
1758,96,6,114832.34,45322.0,46492.0,41271.0,High,High,High,Key Valuable Customer
1759,19,6,166163.57,48835.0,46492.0,45867.0,High,High,High,Key Valuable Customer
1760,192,8,222929.09,39096.0,48833.0,48215.0,High,High,High,Key Valuable Customer
1761,1155,1,41569.14,6739.0,1.0,23481.0,Low,Low,Low,Lost
1771,975,1,1937.67,10499.0,1.0,545.0,Low,Low,Low,Lost
1773,273,1,11824.86,33231.0,1.0,8104.0,High,Low,Low,General Potential Customer
1774,250,3,115415.91,34750.0,34108.0,41357.0,High,High,High,Key Valuable Customer
1777,143,4,169826.29,42336.0,40491.0,46097.0,High,High,High,Key Valuable Customer
1778,26,4,102988.66,48530.0,40491.0,39573.0,High,High,High,Key Valuable Customer
1779,301,3,26740.41,31104.0,34108.0,16765.0,High,High,Low,General Valuable Customer
1780,1058,1,47839.28,8064.0,1.0,25797.0,Low,Low,High,Key At Risk Customer
1785,1006,2,42964.490000000005,9211.0,22924.0,24003.0,Low,Low,Low,Lost
1786,741,2,10498.27,16447.0,22924.0,7096.0,Low,Low,Low,Lost
1789,1123,3,64536.13,7175.0,34108.0,31218.0,Low,High,High,Key Loyal Customer
1791,642,2,22857.25,18738.0,22924.0,14687.0,Low,Low,Low,Lost
1792,639,7,180248.3,19077.0,47928.0,46656.0,Low,High,High,Key Loyal Customer
1793,160,4,118894.91999999998,41266.0,40491.0,41789.0,High,High,High,Key Valuable Customer
1795,581,3,131932.1,21769.0,34108.0,43188.0,Low,High,High,Key Loyal Customer
1796,1248,1,18450.9,4900.0,1.0,12265.0,Low,Low,Low,Lost
1797,1029,1,31524.52,8481.0,1.0,19096.0,Low,Low,Low,Lost
1798,586,1,8893.86,21492.0,1.0,5857.0,Low,Low,Low,Lost
1799,246,5,98930.73999999999,35123.0,44141.0,38884.0,High,High,High,Key Valuable Customer
1800,1256,1,80862.11,4661.0,1.0,35336.0,Low,Low,High,Key At Risk Customer
1801,1258,1,25742.82,4596.0,1.0,16262.0,Low,Low,Low,Lost
1802,1294,1,15120.39,3599.0,1.0,10279.0,Low,Low,Low,Lost
1804,125,1,30248.0,43461.0,1.0,18453.0,High,Low,Low,General Potential Customer
1805,236,2,18082.41,35716.0,22924.0,12065.0,High,Low,Low,General Potential Customer
1806,1000,2,97272.76,9534.0,22924.0,38603.0,Low,Low,High,Key At Risk Customer
1808,111,1,7735.68,44427.0,1.0,4904.0,High,Low,Low,General Potential Customer
1809,916,1,39690.09,12402.0,1.0,22719.0,Low,Low,Low,Lost
1817,964,1,6587.55,10794.0,1.0,4090.0,Low,Low,Low,Lost
1818,629,2,56870.95,19511.0,22924.0,28868.0,Low,Low,High,Key At Risk Customer
1821,646,1,47161.38,18559.0,1.0,25564.0,Low,Low,High,Key At Risk Customer
1822,1107,2,27178.32,7405.0,22924.0,16972.0,Low,Low,Low,Lost
1823,366,3,115881.76,29187.0,34108.0,41410.0,High,High,High,Key Valuable Customer
1826,1271,1,5244.18,4293.0,1.0,2960.0,Low,Low,Low,Lost
1828,1312,1,5174.96,3017.0,1.0,2907.0,Low,Low,Low,Lost
1847,619,1,42433.2,19955.0,1.0,23806.0,Low,Low,Low,Lost
1848,639,1,36713.04,19077.0,1.0,21435.0,Low,Low,Low,Lost
1849,126,4,159095.01,43329.0,40491.0,45405.0,High,High,High,Key Valuable Customer
1853,864,1,23735.44,13949.0,1.0,15120.0,Low,Low,Low,Lost
1854,307,1,25730.76,30847.0,1.0,16251.0,High,Low,Low,General Potential Customer
1856,1353,1,9035.86,1906.0,1.0,5987.0,Low,Low,Low,Lost
1857,951,3,173670.27,11233.0,34108.0,46314.0,Low,High,High,Key Loyal Customer
1858,892,1,46132.12,13126.0,1.0,25183.0,Low,Low,High,Key At Risk Customer
1862,166,3,74651.14,40887.0,34108.0,33802.0,High,High,High,Key Valuable Customer
1863,99,2,64911.0,45091.0,22924.0,31325.0,High,Low,High,Key Potential Customer
1864,632,1,26972.21,19414.0,1.0,16867.0,Low,Low,Low,Lost
1865,191,4,198618.83,39148.0,40491.0,47444.0,High,High,High,Key Valuable Customer
1866,354,2,60490.259999999995,29450.0,22924.0,30044.0,High,Low,High,Key Potential Customer
1867,550,1,22227.41,23350.0,1.0,14332.0,Low,Low,Low,Lost
1868,16,1,14198.76,49012.0,1.0,9728.0,High,Low,Low,General Potential Customer
1869,1366,1,3874.0,1628.0,1.0,1795.0,Low,Low,Low,Lost
1870,746,1,6121.32,16354.0,1.0,3691.0,Low,Low,Low,Lost
1874,563,1,21028.2,22667.0,1.0,13668.0,Low,Low,Low,Lost
1876,564,9,302870.04,22623.0,49335.0,49512.0,Low,High,High,Key Loyal Customer
1877,172,11,322492.18,40483.0,49859.0,49672.0,High,High,High,Key Valuable Customer
1878,178,8,230894.71,40198.0,48833.0,48404.0,High,High,High,Key Valuable Customer
1879,39,5,100354.14000000001,47896.0,44141.0,39123.0,High,High,High,Key Valuable Customer
1880,283,9,202110.93,32089.0,49335.0,47572.0,High,High,High,Key Valuable Customer
1881,1011,1,5090.38,8976.0,1.0,2836.0,Low,Low,Low,Lost
1886,136,2,110048.04000000001,42726.0,22924.0,40602.0,High,Low,High,Key Potential Customer
1888,1191,1,11484.97,6174.0,1.0,7854.0,Low,Low,Low,Lost
1889,214,1,108475.76,37445.0,1.0,40378.0,High,Low,High,Key Potential Customer
1890,272,1,29328.87,33360.0,1.0,18004.0,High,Low,Low,General Potential Customer
1895,955,1,5821.21,11077.0,1.0,3433.0,Low,Low,Low,Lost
1900,195,1,77781.15,38866.0,1.0,34581.0,High,Low,High,Key Potential Customer
1901,279,1,14774.88,32398.0,1.0,10071.0,High,Low,Low,General Potential Customer
1905,228,1,78698.2,36269.0,1.0,34808.0,High,Low,High,Key Potential Customer
1911,371,4,147411.33000000002,28947.0,40491.0,44558.0,High,High,High,Key Valuable Customer
1912,104,4,158959.33000000002,44810.0,40491.0,45396.0,High,High,High,Key Valuable Customer
1913,175,2,38242.35,40317.0,22924.0,22096.0,High,Low,Low,General Potential Customer
1914,261,6,222989.32,33999.0,46492.0,48217.0,High,High,High,Key Valuable Customer
1915,218,4,105433.49,37056.0,40491.0,39945.0,High,High,High,Key Valuable Customer
1917,857,1,17409.8,14127.0,1.0,11661.0,Low,Low,Low,Lost
1918,643,1,50759.6,18693.0,1.0,26874.0,Low,Low,High,Key At Risk Customer
1919,1199,1,5152.13,6007.0,1.0,2885.0,Low,Low,Low,Lost
1920,33,4,39890.39,48261.0,40491.0,22799.0,High,High,Low,General Valuable Customer
1923,730,1,7750.3,16817.0,1.0,4917.0,Low,Low,Low,Lost
1924,730,1,5070.5,16817.0,1.0,2820.0,Low,Low,Low,Lost
1926,944,1,22911.96,11570.0,1.0,14713.0,Low,Low,Low,Lost
1928,962,1,11095.94,10845.0,1.0,7535.0,Low,Low,Low,Lost
1932,306,1,46592.84,30922.0,1.0,25346.0,High,Low,High,Key Potential Customer
1933,1188,1,31147.38,6267.0,1.0,18903.0,Low,Low,Low,Lost
1934,377,1,12729.81,28745.0,1.0,8747.0,High,Low,Low,General Potential Customer
1943,679,1,11265.7,17475.0,1.0,7683.0,Low,Low,Low,Lost
1948,208,1,18487.26,37976.0,1.0,12293.0,High,Low,Low,General Potential Customer
1953,1373,1,39314.22,1350.0,1.0,22544.0,Low,Low,Low,Lost
1957,742,2,26863.11,16421.0,22924.0,16815.0,Low,Low,Low,Lost
1958,980,1,10585.1,10204.0,1.0,7152.0,Low,Low,Low,Lost
1959,399,1,4601.76,28197.0,1.0,2420.0,High,Low,Low,General Potential Customer
1960,612,2,86099.0,20294.0,22924.0,36435.0,Low,Low,High,Key At Risk Customer
1966,987,1,28223.68,9953.0,1.0,17523.0,Low,Low,Low,Lost
1967,847,4,135068.98,14504.0,40491.0,43472.0,Low,High,High,Key Loyal Customer
1969,283,4,126590.56999999999,32089.0,40491.0,42653.0,High,High,High,Key Valuable Customer
1971,4,1,5714.41,49819.0,1.0,3341.0,High,Low,Low,General Potential Customer
1973,5,1,6718.02,49731.0,1.0,4171.0,High,Low,Low,General Potential Customer
1987,845,1,14571.68,14555.0,1.0,9955.0,Low,Low,Low,Lost
1988,203,2,38464.47,38271.0,22924.0,22192.0,High,Low,Low,General Potential Customer
1989,83,3,49748.509999999995,45963.0,34108.0,26513.0,High,High,High,Key Valuable Customer
1991,787,1,4594.15,15733.0,1.0,2413.0,Low,Low,Low,Lost
1993,1012,1,17180.91,8928.0,1.0,11519.0,Low,Low,Low,Lost
2001,123,2,135240.65,43722.0,22924.0,43493.0,High,Low,High,Key Potential Customer
